method,model_version,prompt_version,reasoning,prior_correction,data_path,split,setup_id,n_boards,correct_square,correct_square_mean,correct_board,correct_board_mean,board_rank,board_rank_mean,first_output_illegal,first_output_illegal_mean,none_legal,none_legal_mean,input_tokens,input_tokens_mean,output_tokens,output_tokens_mean,inference_time,inference_time_mean,cost,cost_mean,n_suggested,n_suggested_mean
cnn,optimised_5k,1,none,false,data/generated/data.csv,test,2026-07-15_191133,5,"[0.640625, 0.640625, 0.65625, 0.65625, 0.671875]",0.653125,"[true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null]",,"[null, null, null, null, null]",,"[0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0]",0.0,"[2.1719999999913853, 2.452999999994063, 2.1560000000026776, 2.3440000000118744, 2.313000000009197]",2.2876000000018393,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_5k,1,none,false,data/generated/data.csv,test,2026-07-22_201515,4,"[0.625, 0.609375, 0.671875, 0.671875]",0.64453125,"[true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null]",,"[null, null, null, null]",,"[0, 0, 0, 0]",0.0,"[0, 0, 0, 0]",0.0,"[2.125, 2.422000000005937, 2.2969999999913853, 2.2179999999934807]",2.265499999997701,"[0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_5k,1,none,false,data/generated/data.csv,test,2026-07-22_202602,8,"[0.734375, 0.734375, 0.71875, 0.703125, 0.703125, 0.703125, 0.671875, 0.734375]",0.712890625,"[false, true, true, true, true, false, false, true]",0.625,"[0.8888888888888888, 1.0, 1.0, 1.0, 1.0, 0.95, 0.935483870967742, 1.0]",0.9717965949820788,"[null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[2.375, 2.2810000000026776, 2.4219999999913853, 3.375, 2.6719999999913853, 2.562999999994645, 2.8439999999973224, 3.3910000000032596]",2.7403749999975844,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,val,2026-07-09_205328,18,"[0.671875, 0.640625, 0.578125, 0.671875, 0.734375, 0.703125, 0.671875, 0.703125, 0.671875, 0.671875, 0.53125, 0.65625, 0.65625, 0.59375, 0.640625, 0.625, 0.65625, 0.671875]",0.6527777777777778,"[true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true]",0.9444444444444444,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8055555555555556, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9891975308641976,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[2.3289999999979045, 2.360000000000582, 2.2189999999973224, 2.187000000005355, 2.172000000005937, 2.187999999994645, 2.5940000000118744, 2.922000000005937, 2.187999999994645, 2.4219999999913853, 2.312000000005355, 2.2030000000086147, 2.5, 2.687000000005355, 2.187000000005355, 2.2189999999973224, 2.327999999994063, 2.702999999994063]",2.3733333333342066,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,val,2026-07-22_200019,17,"[0.78125, 0.71875, 0.6875, 0.6875, 0.59375, 0.609375, 0.609375, 0.65625, 0.625, 0.703125, 0.671875, 0.703125, 0.703125, 0.6875, 0.703125, 0.6875, 0.6875]",0.6773897058823529,"[true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",0.9411764705882353,"[1.0, 0.9285714285714286, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.995798319327731,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[2.985000000000582, 2.6719999999913853, 2.9060000000026776, 2.4839999999967404, 2.4060000000026776, 2.5, 2.3910000000032596, 3.0310000000026776, 2.5780000000086147, 2.4059999999881256, 2.235000000000582, 2.1719999999913853, 2.062000000005355, 2.4530000000086147, 2.4070000000065193, 2.6569999999919673, 2.7810000000026776]",2.5368235294119907,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,val,2026-07-22_201154,11,"[0.734375, 0.671875, 0.65625, 0.703125, 0.6875, 0.6875, 0.703125, 0.71875, 0.734375, 0.71875, 0.6875]",0.7002840909090909,"[true, true, true, true, true, false, true, true, true, false, true]",0.8181818181818182,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 1.0, 1.0, 1.0, 0.975, 1.0]",0.9954545454545454,"[null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[2.563000000009197, 2.625, 2.672000000005937, 2.6089999999967404, 2.7810000000026776, 2.812999999994645, 2.7189999999973224, 3.047000000005937, 2.7189999999973224, 2.7810000000026776, 2.875]",2.745818181819314,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,val,2026-07-22_203121,10,"[0.734375, 0.71875, 0.75, 0.75, 0.75, 0.78125, 0.78125, 0.78125, 0.765625, 0.78125]",0.759375,"[true, true, true, false, true, true, true, true, true, true]",0.9,"[1.0, 1.0, 1.0, 0.9705882352941176, 1.0, null, 1.0, 1.0, 1.0, 1.0]",0.9967320261437909,"[null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[2.8280000000086147, 2.7030000000086147, 3.0469999999913853, 2.5939999999973224, 2.7339999999967404, 2.7339999999967404, 3.312999999994645, 3.0, 2.827999999994063, 2.9219999999913853]",2.8702999999979513,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,val,2026-07-22_203700,18,"[0.703125, 0.734375, 0.734375, 0.765625, 0.75, 0.765625, 0.75, 0.734375, 0.75, 0.78125, 0.78125, 0.765625, 0.75, 0.765625, 0.765625, 0.765625, 0.734375, 0.734375]",0.7517361111111112,"[true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true]",0.9444444444444444,"[1.0, 1.0, null, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9655172413793104, 1.0, null, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9978448275862069,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[2.812999999994645, 2.812000000005355, 2.7190000000118744, 2.797000000005937, 2.8439999999973224, 2.875, 2.6089999999967404, 2.563000000009197, 2.6089999999967404, 2.625, 2.7339999999967404, 3.047000000005937, 2.5940000000118744, 3.547000000005937, 3.5, 3.3590000000112923, 3.125, 2.9060000000026776]",2.893222222225126,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,test,2026-07-01_210216,7,"[0.65625, 0.6875, 0.65625, 0.703125, 0.6875, 0.640625, 0.640625]",0.6674107142857143,"[true, false, false, true, true, true, true]",0.7142857142857143,"[1.0, 0.8518518518518519, 0.9666666666666667, 1.0, 1.0, 1.0, 1.0]",0.9740740740740741,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[3.764999999999418, 4.702999999994063, 3.5160000000032596, 2.797000000005937, 2.5780000000086147, 2.514999999999418, 2.514999999999418]",3.1984285714300182,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,test,2026-07-06_204708,9,"[0.71875, 0.734375, 0.65625, 0.734375, 0.734375, 0.734375, 0.75, 0.78125, 0.796875]",0.7378472222222222,"[true, true, true, true, true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[2.5469999999913853, 2.561999999990803, 2.5460000000020955, 3.514999999999418, 2.5310000000026776, 2.547000000005937, 2.5310000000026776, 3.061999999990803, 2.812000000005355]",2.739222222221239,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,test,2026-07-07_083055,8,"[0.671875, 0.6875, 0.75, 0.703125, 0.703125, 0.71875, 0.75, 0.78125]",0.720703125,"[true, true, true, true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[2.827999999994063, 2.5, 2.5160000000032596, 2.5309999999881256, 2.5, 3.0160000000032596, 2.0, 1.985000000000582]",2.4844999999986612,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,test,2026-07-07_090013,7,"[0.75, 0.703125, 0.671875, 0.6875, 0.6875, 0.71875, 0.75]",0.7098214285714286,"[true, true, true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[1.9839999999967404, 1.9839999999967404, 1.9679999999934807, 1.9530000000086147, 1.9690000000118744, 1.9530000000086147, 1.9530000000086147]",1.96628571428924,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,test,2026-07-07_090457,6,"[0.71875, 0.6875, 0.484375, 0.5, 0.609375, 0.640625]",0.6067708333333334,"[true, true, false, true, false, true]",0.6666666666666666,"[1.0, 1.0, 0.9743589743589743, 1.0, 0.9714285714285714, 1.0]",0.990964590964591,"[null, null, null, null, null, null]",,"[null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0]",0.0,"[2.0, 1.9690000000118744, 1.9690000000118744, 2.0, 2.514999999999418, 2.610000000000582]",2.1771666666706246,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,test,2026-07-07_090950,7,"[0.65625, 0.640625, 0.609375, 0.625, 0.5625, 0.609375, 0.578125]",0.6116071428571429,"[true, true, false, true, true, false, false]",0.5714285714285714,"[1.0, 1.0, 0.9777777777777777, 1.0, 1.0, 0.33333333333333337, 0.9772727272727273]",0.8983405483405483,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[2.125, 2.0469999999913853, 2.062999999994645, 2.0939999999973224, 2.0929999999934807, 2.1089999999967404, 2.1710000000020955]",2.1002857142822386,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,test,2026-07-07_091513,7,"[0.671875, 0.6875, 0.65625, 0.671875, 0.671875, 0.6875, 0.703125]",0.6785714285714286,"[false, true, true, true, true, true, true]",0.8571428571428571,"[0.9772727272727273, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9967532467532468,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[2.1570000000065193, 2.014999999999418, 2.188000000009197, 2.562999999994645, 2.062999999994645, 2.360000000000582, 2.311999999990803]",2.236857142856544,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,test,2026-07-07_092310,7,"[0.734375, 0.78125, 0.6875, 0.703125, 0.6875, 0.71875, 0.765625]",0.7254464285714286,"[true, true, true, true, true, true, false]",0.8571428571428571,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9565217391304348]",0.9937888198757764,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[2.1410000000032596, 2.437000000005355, 2.2660000000032596, 2.2030000000086147, 2.4060000000026776, 2.25, 2.5320000000065193]",2.319285714289955,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,test,2026-07-15_191133,5,"[0.640625, 0.65625, 0.640625, 0.640625, 0.609375]",0.6375,"[true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null]",,"[null, null, null, null, null]",,"[0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0]",0.0,"[3.3439999999973224, 2.6569999999919673, 2.5460000000020955, 2.875, 3.639999999999418]",3.0123999999981605,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,test,2026-07-22_201515,4,"[0.6875, 0.734375, 0.78125, 0.75]",0.73828125,"[true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null]",,"[null, null, null, null]",,"[0, 0, 0, 0]",0.0,"[0, 0, 0, 0]",0.0,"[2.7969999999913853, 2.1560000000026776, 2.452999999994063, 2.6089999999967404]",2.5037499999962165,"[0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_10k,1,none,false,data/generated/data.csv,test,2026-07-22_202602,8,"[0.765625, 0.75, 0.765625, 0.765625, 0.734375, 0.734375, 0.703125, 0.75]",0.74609375,"[false, true, true, true, true, true, true, true]",0.875,"[0.8888888888888888, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9861111111111112,"[null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[2.7819999999919673, 2.3589999999967404, 2.125, 2.547000000005937, 2.202999999994063, 1.985000000000582, 2.514999999999418, 3.0469999999913853]",2.4453749999975116,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_plus_prior_correction,1,none,true,data/generated/data.csv,val,2026-07-09_205328,18,"[0.65625, 0.671875, 0.46875, 0.59375, 0.671875, 0.6875, 0.671875, 0.734375, 0.6875, 0.671875, 0.453125, 0.671875, 0.703125, 0.59375, 0.75, 0.71875, 0.71875, 0.71875]",0.6579861111111112,"[true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true]",0.9444444444444444,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888888888888, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9938271604938271,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[2.7339999999967404, 2.735000000000582, 3.0309999999881256, 2.7339999999967404, 2.797000000005937, 2.875, 2.8439999999973224, 2.7030000000086147, 3.0780000000086147, 2.5939999999973224, 2.75, 2.7189999999973224, 3.3589999999967404, 2.936999999990803, 2.827999999994063, 2.9210000000020955, 2.8280000000086147, 2.797000000005937]",2.8479999999997543,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_plus_prior_correction,1,none,true,data/generated/data.csv,val,2026-07-22_200019,17,"[0.734375, 0.71875, 0.78125, 0.734375, 0.6875, 0.734375, 0.75, 0.796875, 0.78125, 0.796875, 0.78125, 0.796875, 0.78125, 0.734375, 0.734375, 0.75, 0.75]",0.7555147058823529,"[true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",0.9411764705882353,"[1.0, 0.9642857142857143, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9978991596638656,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[2.7189999999973224, 2.8289999999979045, 2.875, 2.8589999999967404, 2.5930000000080327, 2.563000000009197, 2.610000000000582, 2.625, 2.797000000005937, 3.0, 2.7030000000086147, 3.4840000000112923, 3.4839999999967404, 3.4219999999913853, 3.0160000000032596, 2.889999999999418, 3.889999999999418]",2.962294117648579,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_plus_prior_correction,1,none,true,data/generated/data.csv,val,2026-07-22_201154,11,"[0.78125, 0.703125, 0.65625, 0.71875, 0.703125, 0.6875, 0.734375, 0.734375, 0.765625, 0.734375, 0.71875]",0.7215909090909091,"[true, false, true, true, true, true, true, true, true, true, true]",0.9090909090909091,"[1.0, 0.9444444444444444, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9949494949494949,"[null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[4.60899999999674, 3.4530000000086147, 2.7809999999881256, 2.577999999994063, 2.5, 2.5310000000026776, 2.5780000000086147, 2.562999999994645, 2.5319999999919673, 3.5160000000032596, 2.5469999999913853]",2.9261818181800083,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_plus_prior_correction,1,none,true,data/generated/data.csv,val,2026-07-22_203121,10,"[0.75, 0.75, 0.765625, 0.765625, 0.75, 0.796875, 0.765625, 0.765625, 0.75, 0.78125]",0.7640625,"[true, true, true, true, true, true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, null, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[2.562000000005355, 2.813000000009197, 2.7659999999887077, 2.812000000005355, 2.8280000000086147, 2.4839999999967404, 2.5, 2.5310000000026776, 2.5, 2.9689999999973224]",2.676500000001397,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_plus_prior_correction,1,none,true,data/generated/data.csv,val,2026-07-22_203700,18,"[0.734375, 0.75, 0.75, 0.78125, 0.765625, 0.78125, 0.796875, 0.8125, 0.796875, 0.84375, 0.859375, 0.859375, 0.84375, 0.8125, 0.78125, 0.796875, 0.796875, 0.8125]",0.7986111111111112,"[true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true]",0.9444444444444444,"[1.0, 1.0, null, 1.0, 1.0, 1.0, 1.0, 0.9722222222222222, 1.0, 1.0, 1.0, 1.0, null, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9982638888888888,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[1.9839999999967404, 2.0, 1.9689999999973224, 1.9689999999973224, 1.9529999999940628, 1.9529999999940628, 1.9530000000086147, 1.9680000000080327, 1.9689999999973224, 2.0, 1.9690000000118744, 1.9680000000080327, 2.0, 2.5469999999913853, 2.6410000000032596, 2.125, 2.062000000005355, 2.077999999994063]",2.0615555555559695,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_plus_prior_correction,1,none,true,data/generated/data.csv,test,2026-07-01_210216,7,"[0.796875, 0.65625, 0.640625, 0.8125, 0.875, 0.75, 0.65625]",0.7410714285714286,"[true, false, false, true, true, true, true]",0.7142857142857143,"[1.0, 0.962962962962963, 0.9666666666666667, 1.0, 1.0, 1.0, 1.0]",0.9899470899470899,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[2.0939999999973224, 2.125, 2.125, 2.1719999999913853, 2.1560000000026776, 2.0, 2.1710000000020955]",2.1204285714276403,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_plus_prior_correction,1,none,true,data/generated/data.csv,test,2026-07-06_204708,9,"[0.859375, 0.828125, 0.75, 0.8125, 0.796875, 0.8125, 0.875, 0.875, 0.828125]",0.8263888888888888,"[true, true, true, true, true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[2.4060000000026776, 2.2030000000086147, 2.3439999999973224, 2.312999999994645, 2.125, 2.389999999999418, 2.297000000005937, 2.2030000000086147, 2.3910000000032596]",2.2968888888911656,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_plus_prior_correction,1,none,true,data/generated/data.csv,test,2026-07-07_083055,8,"[0.6875, 0.6875, 0.75, 0.6875, 0.65625, 0.65625, 0.65625, 0.609375]",0.673828125,"[true, true, true, true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[2.264999999999418, 2.4219999999913853, 3.3910000000032596, 2.6719999999913853, 2.5469999999913853, 2.8439999999973224, 3.3910000000032596, 3.110000000000582]",2.8302499999972497,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_plus_prior_correction,1,none,true,data/generated/data.csv,test,2026-07-07_090013,7,"[0.796875, 0.84375, 0.765625, 0.828125, 0.75, 0.78125, 0.8125]",0.796875,"[true, true, true, true, true, true, true]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,"[null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0, 0]",0.0,"[2.1560000000026776, 2.4060000000026776, 2.6409999999887077, 2.75, 2.4060000000026776, 2.0940000000118744, 2.5780000000086147]",2.4330000000024614,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
cnn,optimised_plus_prior_correction,1,none,true,data/generated/data.csv,test,2026-07-07_090457,6,"[0.78125, 0.75, 0.625, 0.578125, 0.8125, 0.734375]",0.7135416666666666,"[true, true, false, true, true, true]",0.8333333333333334,"[1.0, 1.0, 0.8717948717948718, 1.0, 1.0, 1.0]",0.9786324786324787,"[null, null, null, null, null, null]",,"[null, null, null, null, null, null]",,"[0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 0, 0]",0.0,"[2.264999999999418, 2.0, 2.485000000000582, 2.4219999999913853, 3.6559999999881256, 1.7029999999940628]",2.421833333328929,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,,
